"year","month","affected_local_code","policy_type","policy_category"
2021,10,"17163",0,0
2021,10,"17083",0,0
2021,10,"17069",0,0
2021,10,"17041",0,0
2021,10,"17011",0,0
2021,10,"17031",14,-18
2021,10,"17081",0,0
2021,10,"17093",0,0
2021,10,"17045",0,0
2021,10,"17101",0,0
2021,10,"17145",0,0
2021,10,"17005",0,0
2021,10,"17033",0,0
2021,10,"17177",0,0
2021,10,"17173",0,0
2021,10,"17077",0,0
2021,10,"17131",0,0
2021,10,"17065",0,0
2021,10,"17165",0,0
2021,10,"17023",0,0
2021,10,"17111",0,0
2021,10,"17127",0,0
2021,10,"17067",0,0
2021,10,"17185",0,0
2021,10,"17085",0,0
2021,10,"17103",0,0
2021,10,"17113",0,0
2021,10,"17157",0,0
2021,10,"17195",0,0
2021,10,"17089",0,0
2021,10,"17187",0,0
2021,10,"17075",0,0
2021,10,"17117",0,0
2021,10,"17151",0,0
2021,10,"17123",0,0
2021,10,"17073",0,0
2021,10,"17017",0,0
2021,10,"17191",0,0
2021,10,"17155",0,0
2021,10,"48123",0,0
2021,10,"17043",0,0
2021,10,"17197",0,0
2021,10,"17091",0,0
2021,10,"17135",0,0
2021,10,"17203",0,0
2021,10,"17171",0,0
2021,10,"17099",0,0
2021,10,"17129",0,0
2021,10,"17179",0,0
2021,10,"17051",0,0
2021,10,"17125",0,0
2021,10,"17137",0,0
2021,10,"17167",0,0
2021,10,"17159",0,0
2021,10,"17181",0,0
2021,10,"17063",0,0
2021,10,"17015",0,0
2021,10,"17001",0,0
2021,10,"17049",0,0
2021,10,"17109",0,0
2021,10,"17105",0,0
2021,10,"17013",0,0
2021,10,"17027",0,0
2021,10,"17025",0,0
2021,10,"17149",0,0
2021,10,"17009",0,0
2021,10,"17133",0,0
2021,10,"17169",0,0
2021,10,"17097",0,0
2021,10,"17057",0,0
2021,10,"42061",0,0
2021,10,"36073",-2,-2
2021,10,"36117",-2,-2
2021,10,"36035",-2,-2
2021,10,"42041",0,0
2021,10,"42071",0,0
2021,10,"36023",-2,-2
2021,10,"36097",-2,-2
2021,10,"18089",0,0
2021,10,"42101",0,0
2021,10,"42075",0,0
2021,10,"19113",0,0
2021,10,"42091",0,0
2021,10,"36017",-2,-2
2021,10,"42011",0,0
2021,10,"42037",0,0
2021,10,"18017",0,0
2021,10,"36007",-2,-2
2021,10,"36011",-2,-2
2021,10,"23031",0,0
2021,10,"18097",0,0
2021,10,"19013",0,0
2021,10,"42087",0,0
2021,10,"42099",0,0
2021,10,"42095",0,0
2021,10,"42025",0,0
2021,10,"42079",0,0
2021,10,"36065",-2,-2
2021,10,"36123",-2,-2
2021,10,"36069",-2,-2
2021,10,"18151",-2,-2
2021,10,"42069",0,0
2021,10,"36025",-2,-2
2021,10,"36037",-2,-2
2021,10,"36053",-2,-2
2021,10,"36077",-2,-2
2021,10,"36057",-2,-2
2021,10,"36015",-2,-2
2021,10,"42055",0,0
2021,10,"36107",-2,-2
2021,10,"36101",-2,-2
2021,10,"42029",0,0
2021,10,"42043",0,0
2021,10,"42017",0,0
2021,10,"42115",0,0
2021,10,"36121",-2,-2
2021,10,"42045",0,0
2021,10,"42001",0,0
2021,10,"18105",0,0
2021,10,"42067",0,0
2021,10,"42007",0,0
2021,10,"18081",0,0
2021,10,"42127",0,0
2021,10,"42103",0,0
2021,10,"18039",0,0
2021,10,"42107",0,0
2021,10,"19153",0,0
2021,10,"36067",-2,-2
2021,10,"42077",0,0
2021,10,"19049",0,0
2021,10,"42131",0,0
2021,10,"36051",-2,-2
2021,10,"36075",-2,-2
2021,10,"36109",-2,-2
2021,10,"36099",-2,-2
2021,10,"19169",0,0
2021,10,"36043",-2,-2
2021,10,"36055",-2,-2
2021,10,"19005",0,0
2021,10,"19051",0,0
2021,10,"19115",0,0
2021,10,"19033",0,0
2021,10,"19043",0,0
2021,10,"19109",0,0
2021,10,"19193",0,0
2021,10,"19191",0,0
2021,10,"19167",0,0
2021,10,"19019",0,0
2021,10,"19095",0,0
2021,10,"19105",0,0
2021,10,"19035",0,0
2021,10,"19075",0,0
2021,10,"19041",0,0
2021,10,"19045",0,0
2021,10,"19157",0,0
2021,10,"19101",0,0
2021,10,"19077",0,0
2021,10,"19061",0,0
2021,10,"19029",0,0
2021,10,"19069",0,0
2021,10,"19121",0,0
2021,10,"19067",0,0
2021,10,"19025",0,0
2021,10,"19183",0,0
2021,10,"19111",0,0
2021,10,"19175",0,0
2021,10,"19123",0,0
2021,10,"19011",0,0
2021,10,"19055",0,0
2021,10,"19017",0,0
2021,10,"19137",0,0
2021,10,"19149",0,0
2021,10,"19059",0,0
2021,10,"19065",0,0
2021,10,"19079",0,0
2021,10,"19001",0,0
2021,10,"19171",0,0
2021,10,"19125",0,0
2021,10,"19145",0,0
2021,10,"19185",0,0
2021,10,"19139",0,0
2021,10,"19089",0,0
2021,10,"19181",0,0
2021,10,"19195",0,0
2021,10,"19131",0,0
2021,10,"19163",0,0
2021,10,"19057",0,0
2021,10,"19143",0,0
2021,10,"19165",0,0
2021,10,"19021",0,0
2021,10,"19023",0,0
2021,10,"19015",0,0
2021,10,"19197",0,0
2021,10,"19071",0,0
2021,10,"19103",0,0
2021,10,"19031",0,0
2021,10,"19151",0,0
2021,10,"19107",0,0
2021,10,"19053",0,0
2021,10,"19085",0,0
2021,10,"19027",0,0
2021,10,"19047",0,0
2021,10,"19063",0,0
2021,10,"19073",0,0
2021,10,"19159",0,0
2021,10,"19187",0,0
2021,10,"19127",0,0
2021,10,"19129",0,0
2021,10,"19083",0,0
2021,10,"19173",0,0
2021,10,"19099",0,0
2021,10,"19155",0,0
2021,10,"19097",0,0
2021,10,"19119",0,0
2021,10,"19009",0,0
2021,10,"19039",0,0
2021,10,"19141",0,0
2021,10,"19189",0,0
2021,10,"19091",0,0
2021,10,"19117",0,0
2021,10,"19093",0,0
2021,10,"19179",0,0
2021,10,"19007",0,0
2021,10,"19135",0,0
2021,10,"19147",0,0
2021,10,"19081",0,0
2021,10,"19177",0,0
2021,10,"19161",0,0
2021,10,"19133",0,0
2021,10,"19037",0,0
2021,10,"19087",0,0
2021,10,"19003",0,0
2021,10,"20045",2,-8
2021,10,"20091",8,-10
2021,10,"20209",7,-5
2021,10,"20027",1,1
2021,10,"20103",2,-4
2021,10,"23013",0,0
2021,10,"31015",1,-1
2021,10,"23015",0,0
2021,10,"31017",1,-1
2021,10,"23005",0,0
2021,10,"31031",1,-1
2021,10,"31139",1,-1
2021,10,"31149",1,-1
2021,10,"31003",1,-1
2021,10,"31089",1,-1
2021,10,"31103",1,-1
2021,10,"23027",0,0
2021,10,"23023",0,0
2021,10,"23009",0,0
2021,10,"24021",-1,-5
2021,10,"24510",16,-14
2021,10,"24031",6,-12
2021,10,"24033",9,-17
2021,10,"24017",5,-5
2021,10,"36005",-1,-3
2021,10,"36047",-1,-3
2021,10,"36081",-1,-3
2021,10,"36085",-1,-3
2021,10,"25025",0,0
2021,10,"25027",0,0
2021,10,"36059",0,0
2021,10,"36061",-1,-3
2021,10,"28073",0,0
2021,10,"28057",0,0
2021,10,"28149",0,0
2021,10,"28081",0,0
2021,10,"28059",0,0
2021,10,"28163",0,0
2021,10,"28023",0,0
2021,10,"28137",0,0
2021,10,"28125",0,0
2021,10,"28049",0,0
2021,10,"28043",0,0
2021,10,"28161",0,0
2021,10,"28113",0,0
2021,10,"28031",0,0
2021,10,"28009",-1,-1
2021,10,"28067",0,0
2021,10,"28139",-1,-1
2021,10,"28089",0,0
2021,10,"28037",0,0
2021,10,"28033",-1,-1
2021,10,"28047",0,0
2021,10,"28063",0,0
2021,10,"28013",0,0
2021,10,"28133",0,0
2021,10,"28007",0,0
2021,10,"28015",0,0
2021,10,"28119",-1,-1
2021,10,"28011",0,0
2021,10,"28107",-1,-1
2021,10,"28117",0,0
2021,10,"28087",0,0
2021,10,"28115",0,0
2021,10,"28143",-1,-1
2021,10,"28075",0,0
2021,10,"28153",0,0
2021,10,"28147",0,0
2021,10,"28025",0,0
2021,10,"28121",0,0
2021,10,"28027",-1,-1
2021,10,"28145",0,0
2021,10,"28035",0,0
2021,10,"28029",0,0
2021,10,"28065",0,0
2021,10,"28083",0,0
2021,10,"28021",0,0
2021,10,"28151",0,0
2021,10,"28003",-1,-1
2021,10,"28105",0,0
2021,10,"28103",0,0
2021,10,"28093",-1,-1
2021,10,"28005",0,0
2021,10,"28123",0,0
2021,10,"28001",-1,-1
2021,10,"28053",0,0
2021,10,"28097",0,0
2021,10,"28091",0,0
2021,10,"28109",0,0
2021,10,"28135",0,0
2021,10,"28079",0,0
2021,10,"28069",0,0
2021,10,"28159",0,0
2021,10,"28077",0,0
2021,10,"28039",0,0
2021,10,"28155",0,0
2021,10,"28085",0,0
2021,10,"28131",0,0
2021,10,"28141",0,0
2021,10,"28101",0,0
2021,10,"28019",0,0
2021,10,"28127",0,0
2021,10,"28041",0,0
2021,10,"28017",0,0
2021,10,"28095",0,0
2021,10,"28111",0,0
2021,10,"28129",0,0
2021,10,"28045",0,0
2021,10,"28157",0,0
2021,10,"28071",-1,-1
2021,10,"54107",0,0
2021,10,"54011",0,0
2021,10,"29189",0,0
2021,10,"31079",1,-3
2021,10,"31181",0,-2
2021,10,"31023",2,-2
2021,10,"31099",0,-2
2021,10,"31045",1,-1
2021,10,"31055",2,-2
2021,10,"31039",1,-1
2021,10,"31167",1,-1
2021,10,"31013",1,-1
2021,10,"31043",1,-3
2021,10,"31069",1,-1
2021,10,"31019",1,-3
2021,10,"31075",1,-1
2021,10,"31111",2,-2
2021,10,"31083",0,-2
2021,10,"31081",0,-2
2021,10,"31057",1,-1
2021,10,"31053",2,-2
2021,10,"31155",2,-2
2021,10,"31077",1,-1
2021,10,"31121",0,-2
2021,10,"31047",1,-3
2021,10,"31185",2,-2
2021,10,"31147",1,-1
2021,10,"31119",2,-2
2021,10,"31115",1,-1
2021,10,"31067",1,-3
2021,10,"31137",0,-2
2021,10,"31153",2,-2
2021,10,"31177",2,-2
2021,10,"31097",1,-1
2021,10,"31041",1,-1
2021,10,"31101",1,-1
2021,10,"31061",0,-2
2021,10,"31113",1,-1
2021,10,"31165",1,-1
2021,10,"31135",1,-1
2021,10,"31051",1,-1
2021,10,"31105",1,-1
2021,10,"31025",2,-2
2021,10,"31087",1,-1
2021,10,"31073",0,-2
2021,10,"31159",3,-3
2021,10,"31035",0,-2
2021,10,"31063",1,-1
2021,10,"31141",3,-3
2021,10,"31151",0,-2
2021,10,"31161",1,-1
2021,10,"31021",1,-1
2021,10,"31037",2,-2
2021,10,"31007",1,-1
2021,10,"31085",1,-1
2021,10,"31145",1,-1
2021,10,"31123",1,-1
2021,10,"31179",1,-1
2021,10,"31065",1,-1
2021,10,"31093",1,-1
2021,10,"31171",1,-1
2021,10,"31169",0,-2
2021,10,"31071",1,-1
2021,10,"31175",1,-1
2021,10,"31163",1,-1
2021,10,"31143",2,-2
2021,10,"31125",2,-2
2021,10,"31095",0,-2
2021,10,"31001",1,-3
2021,10,"31129",0,-2
2021,10,"31127",1,-1
2021,10,"31091",1,-1
2021,10,"31173",1,-1
2021,10,"31033",1,-1
2021,10,"31157",2,-2
2021,10,"31049",1,-1
2021,10,"31029",1,-1
2021,10,"31183",1,-1
2021,10,"31131",1,-1
2021,10,"31133",1,-1
2021,10,"31059",0,-2
2021,10,"31117",1,-1
2021,10,"31027",1,-1
2021,10,"31107",1,-1
2021,10,"31011",2,-2
2021,10,"31109",2,-2
2021,10,"31009",1,-1
2021,10,"56015",0,0
2021,10,"31005",1,-1
2021,10,"32033",-2,-2
2021,10,"32023",-5,-3
2021,10,"32013",-2,-2
2021,10,"32011",-2,-4
2021,10,"08035",0,-2
2021,10,"32017",-1,-1
2021,10,"32009",-4,-4
2021,10,"32019",0,-2
2021,10,"32015",-2,-4
2021,10,"32029",-2,-2
2021,10,"32003",0,-2
2021,10,"32021",-1,-1
2021,10,"32001",-1,-3
2021,10,"32031",-5,-7
2021,10,"32027",-1,-1
2021,10,"32510",0,-2
2021,10,"35025",0,0
2021,10,"35017",0,0
2021,10,"35003",0,0
2021,10,"35057",0,0
2021,10,"35047",0,0
2021,10,"35041",0,0
2021,10,"35009",0,0
2021,10,"35045",0,0
2021,10,"35061",0,0
2021,10,"35001",0,0
2021,10,"35027",0,0
2021,10,"35023",0,0
2021,10,"35029",0,0
2021,10,"35019",0,0
2021,10,"35049",0,0
2021,10,"35051",0,0
2021,10,"35055",0,0
2021,10,"35006",0,0
2021,10,"35028",0,0
2021,10,"35031",0,0
2021,10,"35005",0,0
2021,10,"35059",0,0
2021,10,"35043",0,0
2021,10,"35039",0,0
2021,10,"35013",0,0
2021,10,"35015",0,0
2021,10,"35035",0,0
2021,10,"35037",0,0
2021,10,"35011",0,0
2021,10,"35007",0,0
2021,10,"35033",0,0
2021,10,"35053",0,0
2021,10,"35021",0,0
2021,10,"36027",0,0
2021,10,"36071",0,0
2021,10,"36079",0,0
2021,10,"36087",0,0
2021,10,"36103",0,0
2021,10,"36105",0,0
2021,10,"36111",0,0
2021,10,"36119",0,0
2021,10,"36001",0,0
2021,10,"36003",0,0
2021,10,"36009",0,0
2021,10,"36013",0,0
2021,10,"36019",0,0
2021,10,"36021",0,0
2021,10,"36029",0,0
2021,10,"36031",0,0
2021,10,"36033",0,0
2021,10,"36039",0,0
2021,10,"36041",0,0
2021,10,"36045",0,0
2021,10,"36049",0,0
2021,10,"36063",0,0
2021,10,"36083",0,0
2021,10,"36091",0,0
2021,10,"36093",0,0
2021,10,"36089",0,0
2021,10,"36113",0,0
2021,10,"36115",0,0
2021,10,"36095",0,0
2021,10,"39035",0,0
2021,10,"39145",0,0
2021,10,"39095",0,0
2021,10,"39139",0,0
2021,10,"39173",0,0
2021,10,"39009",0,0
2021,10,"39077",0,0
2021,10,"39113",0,0
2021,10,"39017",0,0
2021,10,"39129",0,0
2021,10,"39049",0,0
2021,10,"39153",0,0
2021,10,"39093",0,0
2021,10,"39045",0,0
2021,10,"39025",0,0
2021,10,"39089",0,0
2021,10,"39041",0,0
2021,10,"39155",0,0
2021,10,"39061",0,0
2021,10,"39159",0,0
2021,10,"39003",0,0
2021,10,"41031",0,0
2021,10,"41025",0,0
2021,10,"41041",0,0
2021,10,"41017",0,0
2021,10,"41027",0,0
2021,10,"41001",0,0
2021,10,"41055",0,0
2021,10,"41003",0,0
2021,10,"41067",0,0
2021,10,"41053",0,0
2021,10,"41035",0,0
2021,10,"41015",0,0
2021,10,"41047",0,0
2021,10,"41023",0,0
2021,10,"41007",0,0
2021,10,"41061",0,0
2021,10,"41011",0,0
2021,10,"41021",0,0
2021,10,"41059",0,0
2021,10,"41049",0,0
2021,10,"41019",0,0
2021,10,"41009",0,0
2021,10,"41005",0,0
2021,10,"41037",0,0
2021,10,"41065",0,0
2021,10,"41051",0,0
2021,10,"41045",0,0
2021,10,"41043",0,0
2021,10,"41013",0,0
2021,10,"41063",0,0
2021,10,"41057",0,0
2021,10,"41069",0,0
2021,10,"41071",0,0
2021,10,"41033",0,0
2021,10,"41039",0,0
2021,10,"41029",0,0
2021,10,"42073",0,0
2021,10,"42027",0,0
2021,10,"42031",0,0
2021,10,"42009",0,0
2021,10,"42049",0,0
2021,10,"42035",0,0
2021,10,"42113",0,0
2021,10,"42039",0,0
2021,10,"42019",0,0
2021,10,"42089",0,0
2021,10,"42053",0,0
2021,10,"42057",0,0
2021,10,"42033",0,0
2021,10,"42021",0,0
2021,10,"42051",0,0
2021,10,"42105",0,0
2021,10,"42081",0,0
2021,10,"42083",0,0
2021,10,"42085",0,0
2021,10,"42047",0,0
2021,10,"42063",0,0
2021,10,"42013",0,0
2021,10,"42093",0,0
2021,10,"42003",0,0
2021,10,"42005",0,0
2021,10,"42111",0,0
2021,10,"42015",0,0
2021,10,"42059",0,0
2021,10,"42117",0,0
2021,10,"42119",0,0
2021,10,"42065",0,0
2021,10,"42109",0,0
2021,10,"42023",0,0
2021,10,"42123",0,0
2021,10,"42097",0,0
2021,10,"42125",0,0
2021,10,"42133",0,0
2021,10,"42121",0,0
2021,10,"42129",0,0
2021,10,"45057",0,0
2021,10,"45055",0,0
2021,10,"   NA",-2,0
2021,10,"46083",0,0
2021,10,"46099",0,0
2021,10,"47037",1,-1
2021,10,"48113",9,-1
2021,10,"48141",-3,-3
2021,10,"48029",2,-4
2021,10,"48439",-1,1
2021,10,"48453",0,0
2021,10,"48003",0,0
2021,10,"48001",0,0
2021,10,"49043",0,0
2021,10,"49053",0,0
2021,10,"49055",0,0
2021,10,"49017",0,0
2021,10,"49027",0,0
2021,10,"49041",0,0
2021,10,"49015",0,0
2021,10,"49023",0,0
2021,10,"49057",0,0
2021,10,"49033",0,0
2021,10,"49013",0,0
2021,10,"49025",0,0
2021,10,"49039",0,0
2021,10,"49003",0,0
2021,10,"49037",0,0
2021,10,"49029",0,0
2021,10,"49051",0,0
2021,10,"49021",0,0
2021,10,"49005",0,0
2021,10,"49007",0,0
2021,10,"49011",0,0
2021,10,"49019",0,0
2021,10,"49045",0,0
2021,10,"49049",0,0
2021,10,"49035",0,0
2021,10,"49009",0,0
2021,10,"49047",0,0
2021,10,"49001",0,0
2021,10,"49031",0,0
2021,10,"51095",0,0
2021,10,"51131",0,0
2021,10,"51810",0,0
2021,10,"51510",0,0
2021,10,"51175",0,0
2021,10,"51740",0,0
2021,10,"51800",0,0
2021,10,"51013",0,0
2021,10,"51059",0,0
2021,10,"51600",0,0
2021,10,"51187",0,0
2021,10,"51107",0,0
2021,10,"51153",0,0
2021,10,"51683",0,0
2021,10,"51685",0,0
2021,10,"51610",0,0
2021,10,"51001",0,0
2021,10,"51760",0,0
2021,10,"51550",0,0
2021,10,"51620",0,0
2021,10,"51650",0,0
2021,10,"51093",0,0
2021,10,"51700",0,0
2021,10,"51710",0,0
2021,10,"51735",0,0
2021,10,"51199",0,0
2021,10,"51830",0,0
2021,10,"53023",0,0
2021,10,"53043",0,0
2021,10,"53051",0,0
2021,10,"53059",0,0
2021,10,"53065",0,0
2021,10,"53069",0,0
2021,10,"53075",0,0
2021,10,"53033",0,0
2021,10,"53005",0,0
2021,10,"53021",0,0
2021,10,"53017",0,0
2021,10,"53001",0,0
2021,10,"53011",0,0
2021,10,"53015",0,0
2021,10,"53025",0,0
2021,10,"53027",0,0
2021,10,"53029",0,0
2021,10,"53031",0,0
2021,10,"53035",0,0
2021,10,"53037",0,0
2021,10,"53039",0,0
2021,10,"53041",0,0
2021,10,"53045",0,0
2021,10,"53047",0,0
2021,10,"53049",0,0
2021,10,"53053",0,0
2021,10,"53055",0,0
2021,10,"53057",0,0
2021,10,"53061",0,0
2021,10,"53063",0,0
2021,10,"53067",0,0
2021,10,"53071",0,0
2021,10,"53073",0,0
2021,10,"53003",0,0
2021,10,"53013",0,0
2021,10,"53019",0,0
2021,10,"53009",0,0
2021,10,"53007",0,0
2021,10,"53077",0,0
2021,10,"54061",0,0
2021,10,"54003",0,0
2021,10,"54035",0,0
2021,10,"54069",0,0
2021,10,"54039",0,0
2021,10,"54033",0,0
2021,10,"54037",0,0
2021,10,"54049",0,0
2022,10,"01077",0,0
2022,10,"28051",0,0
2022,10,"28099",0,0
2022,10,"18177",0,0
2022,10,"01073",0,0
2022,10,"28061",0,0
2022,10,"04013",1,1
2022,10,"04005",4,0
2022,10,"04019",7,-1
2022,10,"04015",1,-1
2022,10,"06025",-4,-14
2022,10,"06115",1,1
2022,10,"06045",41,-17
2022,10,"06015",2,-16
2022,10,"06003",4,-4
2022,10,"06073",59,-65
2022,10,"06055",1,-5
2022,10,"06041",39,-35
2022,10,"06001",6,-56
2022,10,"06083",0,-2
2022,10,"06079",0,0
2022,10,"06059",7,-19
2022,10,"06009",2,-4
2022,10,"06019",22,-22
2022,10,"06091",1,1
2022,10,"06101",1,1
2022,10,"06109",13,-21
2022,10,"06013",9,-39
2022,10,"06113",4,-2
2022,10,"06063",-2,-6
2022,10,"06051",16,-18
2022,10,"06071",3,-1
2022,10,"06037",25,-29
2022,10,"06039",9,-19
2022,10,"06033",24,-26
2022,10,"06095",2,-2
2022,10,"06067",2,-14
2022,10,"06111",10,-30
2022,10,"06087",2,-2
2022,10,"06027",8,-4
2022,10,"06047",12,-20
2022,10,"06053",5,-1
2022,10,"06065",1,-3
2022,10,"06081",11,-27
2022,10,"06085",5,-5
2022,10,"06099",5,-3
2022,10,"06031",4,-2
2022,10,"06029",10,-6
2022,10,"06023",-5,-7
2022,10,"06097",4,-4
2022,10,"06077",3,-5
2022,10,"06061",0,0
2022,10,"06017",-1,-1
2022,10,"06005",7,-7
2022,10,"06069",2,-4
2022,10,"06057",2,-2
2022,10,"06011",9,-1
2022,10,"06043",3,-7
2022,10,"06021",11,-15
2022,10,"06007",5,-1
2022,10,"06035",0,0
2022,10,"06093",0,0
2022,10,"06105",0,0
2022,10,"66000",0,-16
2022,10,"06107",0,0
2022,10,"06089",0,0
2022,10,"08031",4,-4
2022,10,"12086",1,-1
2022,10,"12099",14,-20
2022,10,"12011",14,-40
2022,10,"12001",NA,-22
2022,10,"12131",0,0
2022,10,"12117",2,0
2022,10,"12103",1,1
2022,10,"12057",1,1
2022,10,"12083",1,1
2022,10,"12073",1,1
2022,10,"12095",1,1
2022,10,"13135",4,0
2022,10,"13089",37,-35
2022,10,"13129",7,-7
2022,10,"13057",12,-14
2022,10,"13063",9,-11
2022,10,"13121",8,-8
2022,10,"13067",1,-1
2022,10,"16001",1,-1
2022,10,"16039",1,-1
2022,10,"16015",1,-1
2022,10,"16085",1,-1
2022,10,"17087",0,0
2022,10,"17019",0,0
2022,10,"17139",0,0
2022,10,"17055",0,0
2022,10,"17141",0,0
2022,10,"17061",0,0
2022,10,"17003",0,0
2022,10,"17175",0,0
2022,10,"17121",0,0
2022,10,"17047",0,0
2022,10,"17021",0,0
2022,10,"17119",0,0
2022,10,"17147",0,0
2022,10,"17079",0,0
2022,10,"17143",0,0
2022,10,"17071",0,0
2022,10,"17053",0,0
2022,10,"17035",0,0
2022,10,"17183",0,0
2022,10,"17107",0,0
2022,10,"17115",0,0
2022,10,"17029",0,0
2022,10,"17161",0,0
2022,10,"17095",0,0
2022,10,"17037",0,0
2022,10,"17201",0,0
2022,10,"17189",0,0
2022,10,"17007",0,0
2022,10,"17199",0,0
2022,10,"17153",0,0
2022,10,"17059",0,0
2022,10,"17193",0,0
2022,10,"17163",0,0
2022,10,"17083",0,0
2022,10,"17069",0,0
2022,10,"17041",0,0
2022,10,"17011",0,0
2022,10,"17031",14,-18
2022,10,"17081",0,0
2022,10,"17093",0,0
2022,10,"17045",0,0
2022,10,"17101",0,0
2022,10,"17145",0,0
2022,10,"17005",0,0
2022,10,"17033",0,0
2022,10,"17177",0,0
2022,10,"17173",0,0
2022,10,"17077",0,0
2022,10,"17131",0,0
2022,10,"17065",0,0
2022,10,"17165",0,0
2022,10,"17023",0,0
2022,10,"17111",0,0
2022,10,"17127",0,0
2022,10,"17067",0,0
2022,10,"17185",0,0
2022,10,"17085",0,0
2022,10,"17103",0,0
2022,10,"17113",0,0
2022,10,"17157",0,0
2022,10,"17195",0,0
2022,10,"17089",0,0
2022,10,"17187",0,0
2022,10,"17075",0,0
2022,10,"17117",0,0
2022,10,"17151",0,0
2022,10,"17123",0,0
2022,10,"17073",0,0
2022,10,"17017",0,0
2022,10,"17191",0,0
2022,10,"17155",0,0
2022,10,"48123",0,0
2022,10,"17043",0,0
2022,10,"17197",0,0
2022,10,"17091",0,0
2022,10,"17135",0,0
2022,10,"17203",0,0
2022,10,"17171",0,0
2022,10,"17099",0,0
2022,10,"17129",0,0
2022,10,"17179",0,0
2022,10,"17051",0,0
2022,10,"17125",0,0
2022,10,"17137",0,0
2022,10,"17167",0,0
2022,10,"17159",0,0
2022,10,"17181",0,0
2022,10,"17063",0,0
2022,10,"17015",0,0
2022,10,"17001",0,0
2022,10,"17049",0,0
2022,10,"17109",0,0
2022,10,"17105",0,0
2022,10,"17013",0,0
2022,10,"17027",0,0
2022,10,"17025",0,0
2022,10,"17149",0,0
2022,10,"17009",0,0
2022,10,"17133",0,0
2022,10,"17169",0,0
2022,10,"17097",0,0
2022,10,"17057",0,0
2022,10,"42061",0,0
2022,10,"36073",-2,-2
2022,10,"36117",-2,-2
2022,10,"36035",-2,-2
2022,10,"42041",0,0
2022,10,"42071",0,0
2022,10,"36023",-2,-2
2022,10,"36097",-2,-2
2022,10,"18089",0,0
2022,10,"42101",0,0
2022,10,"42075",0,0
2022,10,"19113",0,0
2022,10,"42091",0,0
2022,10,"36017",-2,-2
2022,10,"42011",0,0
2022,10,"42037",0,0
2022,10,"18017",0,0
2022,10,"36007",-2,-2
2022,10,"36011",-2,-2
2022,10,"23031",0,0
2022,10,"18097",0,0
2022,10,"19013",0,0
2022,10,"42087",0,0
2022,10,"42099",0,0
2022,10,"42095",0,0
2022,10,"42025",0,0
2022,10,"42079",0,0
2022,10,"36065",-2,-2
2022,10,"36123",-2,-2
2022,10,"36069",-2,-2
2022,10,"18151",-2,-2
2022,10,"42069",0,0
2022,10,"36025",-2,-2
2022,10,"36037",-2,-2
2022,10,"36053",-2,-2
2022,10,"36077",-2,-2
2022,10,"36057",-2,-2
2022,10,"36015",-2,-2
2022,10,"42055",0,0
2022,10,"36107",-2,-2
2022,10,"36101",-2,-2
2022,10,"42029",0,0
2022,10,"42043",0,0
2022,10,"42017",0,0
2022,10,"42115",0,0
2022,10,"36121",-2,-2
2022,10,"42045",0,0
2022,10,"42001",0,0
2022,10,"18105",0,0
2022,10,"42067",0,0
2022,10,"42007",0,0
2022,10,"18081",0,0
2022,10,"42127",0,0
2022,10,"42103",0,0
2022,10,"18039",0,0
2022,10,"42107",0,0
2022,10,"19153",0,0
2022,10,"36067",-2,-2
2022,10,"42077",0,0
2022,10,"19049",0,0
2022,10,"42131",0,0
2022,10,"36051",-2,-2
2022,10,"36075",-2,-2
2022,10,"36109",-2,-2
2022,10,"36099",-2,-2
2022,10,"19169",0,0
2022,10,"36043",-2,-2
2022,10,"36055",-2,-2
2022,10,"19005",0,0
2022,10,"19051",0,0
2022,10,"19115",0,0
2022,10,"19033",0,0
2022,10,"19043",0,0
2022,10,"19109",0,0
2022,10,"19193",0,0
2022,10,"19191",0,0
2022,10,"19167",0,0
2022,10,"19019",0,0
2022,10,"19095",0,0
2022,10,"19105",0,0
2022,10,"19035",0,0
2022,10,"19075",0,0
2022,10,"19041",0,0
2022,10,"19045",0,0
2022,10,"19157",0,0
2022,10,"19101",0,0
2022,10,"19077",0,0
2022,10,"19061",0,0
2022,10,"19029",0,0
2022,10,"19069",0,0
2022,10,"19121",0,0
2022,10,"19067",0,0
2022,10,"19025",0,0
2022,10,"19183",0,0
2022,10,"19111",0,0
2022,10,"19175",0,0
2022,10,"19123",0,0
2022,10,"19011",0,0
2022,10,"19055",0,0
2022,10,"19017",0,0
2022,10,"19137",0,0
2022,10,"19149",0,0
2022,10,"19059",0,0
2022,10,"19065",0,0
2022,10,"19079",0,0
2022,10,"19001",0,0
2022,10,"19171",0,0
2022,10,"19125",0,0
2022,10,"19145",0,0
2022,10,"19185",0,0
2022,10,"19139",0,0
2022,10,"19089",0,0
2022,10,"19181",0,0
2022,10,"19195",0,0
2022,10,"19131",0,0
2022,10,"19163",0,0
2022,10,"19057",0,0
2022,10,"19143",0,0
2022,10,"19165",0,0
2022,10,"19021",0,0
2022,10,"19023",0,0
2022,10,"19015",0,0
2022,10,"19197",0,0
2022,10,"19071",0,0
2022,10,"19103",0,0
2022,10,"19031",0,0
2022,10,"19151",0,0
2022,10,"19107",0,0
2022,10,"19053",0,0
2022,10,"19085",0,0
2022,10,"19027",0,0
2022,10,"19047",0,0
2022,10,"19063",0,0
2022,10,"19073",0,0
2022,10,"19159",0,0
2022,10,"19187",0,0
